#,This,file,was,produced,by,the,NASA,Exoplanet,Archive,,http://exoplanetarchive.ipac.caltech.edu,
#,Sun,Sep,19,09:21:02,2021,,,,,,,
#,,,,,,,,,,,,
#,User,ID:,,,,,,,,,clebersilva,
#,,,,,,,,,,,,
#,User,preference:,archive,defaults,,,,,,,,
#,,,,,,,,,,,,
#,COLUMN,kepid:,,,,,,,,,,KepID
#,COLUMN,tce_plnt_num:,,,Planet,Number,,,,,,
#,COLUMN,tcet_period:,,,,Orbital,Period,[days],,,,
#,COLUMN,tcet_period_err:,Orbital,Period,Unc.,[days],,,,,,
#,COLUMN,tcet_time0bk:,,,Transit,Epoch,[BKJD],,,,,
#,COLUMN,tcet_time0bk_err:,Transit,Epoch,Unc.,[BKJD],,,,,,
#,COLUMN,tcet_duration:,,Transit,Duration,[hrs],,,,,,
#,COLUMN,tcet_duration_err:,Transit,Duration,Unc.,[hrs],,,,,,
#,COLUMN,av_training_set:,Autovetter,Training,Set,Label,,,,,,
#,,,,,,,,,,,,
rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set,,,
6470,6301030,3,11.990500,0.000000000e+00,131552,0.000000000e+00,15.0000,0.0000000e+00,AFP,,,
6471,6301030,4,11.990500,0.000000000e+00,139882,0.000000000e+00,15.0000,0.0000000e+00,AFP,,,
6472,6311382,1,0.546331,8.912110000e-06,131828,1.716900000e-03,1.4170,1.2610000e+00,NTP,,,
6473,6311520,1,0.941812,6.937070000e-06,131816,1.263990000e-03,2.1970,6.4160000e-01,AFP,,,
6474,6311520,2,0.777149,1.164930000e-05,131797,2.217660000e-03,2.5120,1.7520000e+00,AFP,,,
6475,6311520,3,0.777045,0.000000000e+00,131509,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
6476,6311564,1,1.391370,1.528550000e-05,131562,6.132860000e-03,3.5820,1.1340000e+00,NTP,,,
6477,6357795,2,3.129430,3.004370000e-05,132019,5.888410000e-03,10.5400,4.9880000e+00,UNK,,,
6478,6357958,1,1.611710,5.905070000e-05,131629,1.489040000e-02,11.3400,1.0880000e+02,NTP,,,
6479,6358937,1,24.504000,3.804630000e-04,140197,1.258660000e-02,6.5820,4.4790000e-01,PC,,,
6480,6359228,1,414.677000,8.027650000e-03,451609,1.035160000e-02,12.3000,2.0060000e+00,UNK,,,
6481,6368414,2,614.549000,3.531010000e-02,183733,3.975450000e-02,9.2940,2.1080000e+00,UNK,,,
6482,6368414,3,502.106000,8.127140000e-03,285295,9.185980000e-03,11.1900,7.9690000e-01,UNK,,,
6483,6368905,1,220.718000,4.470890000e-03,303846,1.389900000e-02,7.3710,2.4030000e+00,AFP,,,
6484,6369131,1,8.077220,1.030050000e-04,132663,9.918880000e-03,5.5490,2.9630000e-01,PC,,,
6485,6385943,1,1.676780,2.574080000e-05,131578,8.202580000e-03,2.9860,9.3680000e-02,UNK,,,
6486,6386598,1,0.744872,1.263550000e-05,131646,1.837350000e-03,2.1140,1.0700000e+00,UNK,,,
6487,6386784,1,1.995630,1.472040000e-05,132889,3.734320000e-03,3.4440,2.4930000e-01,AFP,,,
6488,6386823,1,1.076830,2.025260000e-05,131861,6.494210000e-03,3.4490,6.3640000e+00,UNK,,,
6489,6421759,2,3.461000,2.063000000e-05,131986,3.016520000e-03,10.3300,2.5110000e+00,AFP,,,
6490,6421759,3,3.460950,1.930380000e-05,133726,3.195170000e-03,9.3120,3.3690000e+00,AFP,,,
6491,6421759,4,37.381200,3.463290000e-04,142443,4.802390000e-03,2.3990,4.1070000e-01,NTP,,,
6492,6421937,1,250.571000,1.694480000e-03,218440,2.874850000e-03,7.7360,2.7580000e-01,UNK,,,
6493,6441729,1,3.945150,2.806660000e-05,133158,4.138290000e-03,6.9440,5.4080000e-01,AFP,,,
6494,6441729,2,3.945340,2.714960000e-05,134307,3.949560000e-03,8.9010,2.5820000e+00,AFP,,,
6495,6441729,3,1.972860,1.423440000e-05,133384,3.334460000e-03,5.5860,1.5640000e+00,NTP,,,
6496,6441729,4,1.315590,1.917430000e-05,132634,5.785600000e-03,4.7470,1.5740000e+00,NTP,,,
6497,6451160,2,1.099960,8.308410000e-06,131872,1.109130000e-03,3.5030,9.6920000e-01,UNK,,,
6498,6451160,3,348.241000,3.732210000e-03,131824,1.025270000e-02,3.4100,2.4980000e+00,UNK,,,
6499,6451160,4,1.017120,0.000000000e+00,132198,0.000000000e+00,2.5000,0.0000000e+00,AFP,,,
6500,6451294,1,2.272980,1.780540000e-05,132804,4.835250000e-03,5.7690,2.8500000e+00,AFP,,,
6501,6451294,2,2.273000,2.482770000e-05,131691,6.855020000e-03,6.6320,6.8430000e+00,AFP,,,
6502,6468138,1,134.253000,5.527740000e-04,182703,3.345770000e-03,9.1120,7.5160000e-01,PC,,,
6503,6468337,1,0.959861,2.328130000e-06,131848,5.795020000e-04,1.9390,1.1250000e-01,AFP,,,
6504,6468848,1,1.269640,2.256150000e-05,131862,8.118810000e-03,4.9710,1.1510000e+01,UNK,,,
6505,6468904,1,49.538500,2.231770000e-04,132506,4.276200000e-03,1.8060,7.3340000e-01,PC,,,
6506,6116172,3,5.268520,4.073970000e-05,135701,3.762240000e-03,4.0490,3.0870000e-01,AFP,,,
6507,6116612,1,1.681270,2.603990000e-05,131634,1.054990000e-02,2.5680,1.6290000e-01,UNK,,,
6508,6117415,1,19.741700,0.000000000e+00,136438,0.000000000e+00,2.5000,0.0000000e+00,UNK,,,
6509,6117832,1,0.604400,6.784640000e-06,132005,8.683390000e-04,1.3470,1.4290000e-01,UNK,,,
6510,6139591,2,0.802339,1.334460000e-05,131823,5.074290000e-03,3.2220,9.7760000e+00,AFP,,,
6511,6139982,1,1.891190,4.164210000e-05,132796,1.122140000e-02,2.8770,3.0770000e+00,AFP,,,
6512,6139982,2,1.891820,2.086760000e-05,131593,5.589950000e-03,5.6180,2.4150000e+00,AFP,,,
6513,6182019,1,3.664970,1.403890000e-07,134152,2.838350000e-05,3.9300,2.2750000e-03,AFP,,,
6514,6182019,2,3.664970,1.611630000e-06,132320,3.180550000e-04,3.6880,2.4160000e-02,AFP,,,
6515,6182019,3,286.023000,6.331520000e-03,390978,1.873170000e-02,8.6970,2.3380000e+00,NTP,,,
6516,6182093,1,4.311760,2.511090000e-05,133464,3.390440000e-03,12.0900,4.3270000e+00,AFP,,,
6517,6205384,1,3.722820,8.580730000e-05,134628,1.813470000e-02,5.0680,6.6870000e-01,AFP,,,
6518,6205405,1,3.722950,4.623050000e-05,134612,8.657430000e-03,9.7670,3.6140000e+00,AFP,,,
6519,6205460,1,3.722840,0.000000000e+00,134631,0.000000000e+00,10.5000,0.0000000e+00,AFP,,,
6520,6205460,2,3.722810,1.909350000e-06,132780,3.860150000e-04,9.9150,1.6410000e-02,AFP,,,
6521,6222884,2,11.667000,8.383300000e-05,133746,5.324400000e-03,16.7700,5.0290000e-01,AFP,,,
6522,6222884,3,1.944500,2.218030000e-05,132657,6.154400000e-03,6.5860,5.6790000e+00,UNK,,,
6523,6222884,4,11.666900,1.750060000e-04,136187,5.197600000e-02,18.2300,2.4580000e+00,AFP,,,
6524,6233899,1,0.829960,7.883160000e-06,132261,1.449540000e-03,1.7820,1.6040000e-01,UNK,,,
6525,6233899,2,1.659900,1.185010000e-05,131844,2.303250000e-03,2.1470,1.0590000e-01,UNK,,,
6526,6233903,1,2.995400,2.658130000e-07,132782,8.438850000e-05,6.5730,9.6440000e-03,AFP,,,
6527,6234144,1,0.647560,1.293580000e-05,132059,3.883120000e-03,1.8730,5.0840000e+00,UNK,,,
6528,6285094,1,5.243910,1.034250000e-04,132690,1.507850000e-02,9.7250,6.3600000e+00,AFP,,,
6529,6285396,1,5.243550,7.344730000e-05,132703,1.056170000e-02,6.0060,4.1920000e-01,AFP,,,
6530,6285397,1,5.243820,9.546280000e-05,132687,1.332030000e-02,8.1460,1.3030000e+00,AFP,,,
6531,6301035,1,11.991000,1.215690000e-05,143284,8.096730000e-04,5.4070,4.2170000e-02,AFP,,,
6532,6301035,2,11.991000,1.330310000e-05,139600,9.329870000e-04,5.5760,2.8170000e+00,AFP,,,
6533,6301132,1,0.594335,1.127700000e-05,131800,1.546400000e-03,1.2410,5.0660000e-01,UNK,,,
6534,6301428,1,3.776450,4.820750000e-05,132048,8.395780000e-03,12.5500,1.2610000e+01,AFP,,,
6535,6311637,1,1.620810,7.470060000e-08,132728,1.988000000e-05,4.1970,1.5920000e-03,UNK,,,
6536,6311681,1,0.844754,5.461850000e-06,131697,1.110850000e-03,1.3200,9.2120000e-02,NTP,,,
6537,6311891,1,7.517570,6.755410000e-05,137575,6.918080000e-03,2.5770,3.7070000e-01,PC,,,
6538,6359320,1,5.326610,1.374420000e-05,133415,2.052910000e-03,3.4520,4.0330000e-01,PC,,,
6539,6359320,2,8.128000,6.362100000e-05,139230,6.489270000e-03,3.7940,7.1630000e-01,PC,,,
6540,6359320,3,2.836750,2.156160000e-05,132534,4.948590000e-03,2.9760,1.9840000e-01,PC,,,
6541,6359798,1,14.154000,3.281610000e-07,140699,1.966380000e-05,4.5370,4.8580000e-01,AFP,,,
6542,6369222,1,1.225830,1.208540000e-05,132244,2.907000000e-03,3.4560,6.9790000e-01,NTP,,,
6543,6369539,1,0.774025,9.310740000e-06,131603,2.522730000e-03,2.5170,2.9210000e+00,UNK,,,
6544,6370120,1,1.354780,3.757960000e-06,131642,7.895170000e-04,1.3900,4.8990000e-02,AFP,,,
6545,6387185,1,0.635335,7.348880000e-06,132060,1.932470000e-03,1.9590,1.4800000e+00,AFP,,,
6546,6387185,2,0.635343,8.489380000e-06,131743,2.119700000e-03,2.0170,1.8730000e+00,AFP,,,
6547,6387257,1,2.734800,6.618730000e-05,132318,1.830080000e-02,5.1000,2.2600000e-01,NTP,,,
6548,6421937,2,359.431000,3.301560000e-03,219006,7.291960000e-03,27.9100,2.5590000e+00,AFP,,,
6549,6421937,3,359.414000,2.869580000e-03,338857,3.670020000e-03,28.9300,1.8510000e+00,AFP,,,
6550,6422070,1,3.761900,9.283470000e-06,134274,1.693420000e-03,3.1710,2.2990000e-01,PC,,,
6551,6422155,1,2.940300,4.093980000e-06,131681,8.120990000e-04,2.5930,1.3430000e-01,PC,,,
6552,6441738,1,19.037300,7.757010000e-05,148550,3.409300000e-03,3.4310,5.7130000e-01,PC,,,
6553,6441836,1,0.594714,1.866920000e-05,131908,3.017900000e-03,1.3650,8.6010000e-02,AFP,,,
6554,6441836,2,0.594528,1.200980000e-05,131833,2.161440000e-03,1.4280,2.5360000e-01,AFP,,,
6555,6442060,1,1.377810,2.612470000e-04,131882,8.506660000e-02,4.3850,2.2350000e+01,AFP,,,
6556,6451605,1,0.556252,1.700310000e-05,132003,3.399230000e-03,1.5090,1.1280000e+00,AFP,,,
6557,6451605,2,0.556286,1.877800000e-05,131900,2.013610000e-02,3.3410,2.1040000e+01,AFP,,,
6558,6451605,3,1.346830,0.000000000e+00,132359,0.000000000e+00,5.0000,0.0000000e+00,UNK,,,
6559,6451876,1,0.659642,4.340970000e-06,132112,3.341020000e-03,2.3400,1.5710000e+00,NTP,,,
6560,6468938,1,7.217010,1.096060000e-07,135453,1.233330000e-05,4.4070,8.6760000e-04,AFP,,,
6561,6468938,2,7.217010,1.231090000e-07,131685,1.382690000e-05,4.3420,9.5190000e-04,AFP,,,
6562,6468987,1,0.687418,1.551920000e-05,131939,1.947330000e-03,2.5530,1.0500000e+00,AFP,,,
6563,6468987,2,0.687431,8.311060000e-06,132172,1.183980000e-03,2.0660,5.0480000e-01,AFP,,,
6564,6118370,1,14.032500,2.378370000e-04,138084,1.443260000e-02,6.8550,9.3200000e-01,PC,,,
6565,6118616,1,471.889000,1.148720000e-02,235304,1.355020000e-02,14.7300,3.3180000e+00,NTP,,,
6566,6119141,1,29.072600,1.071130000e-04,136974,3.049580000e-03,2.5240,2.7790000e-01,PC,,,
6567,6119407,1,1.715710,3.843910000e-05,132615,1.267980000e-02,3.2490,1.2100000e+00,AFP,,,
6568,6139982,3,1.892010,1.751880000e-05,132484,5.400040000e-03,6.3640,4.7500000e+00,AFP,,,
6569,6140015,1,2.707740,3.665210000e-05,131808,6.297630000e-03,2.7730,1.9830000e-01,UNK,,,
6570,6140059,1,44.622900,7.779680000e-04,137935,1.444530000e-02,12.9800,8.2940000e-01,PC,,,
6571,6140084,1,1.348540,1.284430000e-05,131942,3.731220000e-03,2.9070,2.3370000e+00,NTP,,,
6572,6182093,2,4.310250,3.466230000e-05,131762,5.102070000e-03,11.9700,2.7360000e+00,AFP,,,
6573,6182093,3,50.900800,7.673250000e-04,150314,9.064470000e-03,3.2960,1.0170000e+00,NTP,,,
6574,6182846,1,6.399110,4.240570000e-07,134702,5.072310000e-05,4.9460,3.7000000e-03,AFP,,,
6575,6182846,2,6.399110,9.447770000e-07,137901,1.110710000e-04,4.8280,6.4380000e-03,AFP,,,
6576,6205468,1,3.722800,1.303760000e-05,134643,2.407810000e-03,9.0180,1.3610000e+00,AFP,,,
6577,6205481,1,3.722760,2.379760000e-05,134650,4.914520000e-03,8.7940,7.7160000e-01,AFP,,,
6578,6205483,1,3.722890,6.407670000e-05,134617,1.179780000e-02,8.1190,3.5780000e+00,AFP,,,
6579,6205507,1,3.722620,1.030520000e-04,134686,1.854210000e-02,10.9800,7.5950000e+00,AFP,,,
6580,6222898,1,7.780890,1.877870000e-05,132822,1.873480000e-03,3.9430,3.8920000e-01,UNK,,,
6581,6222898,2,3.890500,8.501230000e-06,132681,1.452030000e-03,3.4060,2.8280000e-01,AFP,,,
6582,6223324,1,1.975040,1.009780000e-05,132368,2.656940000e-03,2.1770,1.0760000e-01,PC,,,
6583,6223877,1,459.286000,2.837400000e-02,260279,2.720270000e-02,3.3440,1.1400000e+00,NTP,,,
6584,6224148,1,0.797018,1.128730000e-05,132004,1.989200000e-03,1.0550,9.6440000e-02,AFP,,,
6585,6235301,1,1.163250,1.831500000e-05,132378,6.646880000e-03,4.5340,4.8310000e+00,UNK,,,
6586,6263470,1,4.633680,1.888950000e-05,132426,2.760660000e-03,8.2470,4.7330000e-01,NTP,,,
6587,6263593,1,22.476600,1.639310000e-04,136823,5.675300000e-03,3.5150,9.3870000e-01,PC,,,
6588,6285545,1,5.243820,1.078510000e-04,132668,1.513910000e-02,11.6600,6.1390000e+00,AFP,,,
6589,6285985,1,5.948120,1.402640000e-04,134711,1.715630000e-02,14.6400,5.0190000e+00,AFP,,,
6590,6285985,2,5.948370,8.450620000e-05,136934,1.040940000e-02,8.8430,1.7200000e-01,AFP,,,
6591,6286155,1,14.541800,2.860800000e-05,137585,1.659650000e-03,5.4370,6.6380000e-02,AFP,,,
6592,6301428,2,3.777860,5.126710000e-05,133574,9.302100000e-03,12.4300,7.7100000e+00,AFP,,,
6593,6301745,1,0.692447,7.300990000e-06,131892,8.322020000e-04,1.9300,3.8090000e-01,AFP,,,
6594,6301745,2,0.692441,6.979080000e-06,131540,8.480930000e-04,2.0000,3.1030000e-01,AFP,,,
6595,6312314,1,1.221180,4.508580000e-06,132399,1.103930000e-03,1.5730,6.0050000e-02,AFP,,,
6596,6312521,1,1.507760,2.217880000e-07,132945,7.223350000e-05,3.1260,6.7990000e-03,AFP,,,
6597,6312534,1,1.507760,4.908840000e-07,132943,1.484110000e-04,2.6150,1.1200000e-02,AFP,,,
6598,6312643,1,0.709805,1.324600000e-05,132229,2.499530000e-03,1.4250,3.2000000e-01,UNK,,,
6599,6314173,1,1.433250,0.000000000e+00,132832,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
6600,6359798,2,14.154000,6.438790000e-07,144177,3.934730000e-05,4.0580,7.1440000e-03,AFP,,,
6601,6359802,1,14.154000,7.292690000e-06,140700,4.315480000e-04,4.4690,4.6430000e-01,AFP,,,
6602,6359802,2,14.154000,1.085770000e-05,144176,6.762950000e-04,4.1660,1.5870000e-01,AFP,,,
6603,6359802,3,487.495000,1.901610000e-02,531536,2.178080000e-02,11.6800,3.0370000e+00,UNK,,,
6604,6371322,1,1.786790,1.073120000e-05,132617,1.796800000e-03,6.0640,2.8540000e+00,NTP,,,
6605,6371322,2,240.858000,4.423860000e-03,152607,1.597700000e-02,11.8300,3.5970000e+00,UNK,,,
6606,6371322,3,587.817000,5.132520000e-03,188639,5.374660000e-03,9.7540,4.8840000e-01,UNK,,,
6607,6372135,1,560.711000,1.016300000e-02,174986,8.794580000e-03,5.7840,3.5370000e-01,NTP,,,
6608,6387257,2,0.578652,6.796310000e-06,131613,1.081460000e-03,0.5789,2.4160000e-01,AFP,,,
6609,6387257,3,0.578653,1.296230000e-05,132017,2.050500000e-03,1.3440,4.1570000e-01,AFP,,,
6610,6387450,1,3.661320,1.659450000e-07,131609,3.112620000e-05,2.5920,2.8800000e-03,AFP,,,
6611,6387450,2,3.661330,8.590350000e-07,133440,1.589700000e-04,2.5820,1.7200000e-02,AFP,,,
6612,6422155,2,6.388990,1.344490000e-05,137143,1.591000000e-03,3.5420,2.2170000e-01,PC,,,
6613,6422155,3,14.627000,7.195280000e-05,136236,4.192700000e-03,3.9650,4.6840000e-01,PC,,,
6614,6422155,4,35.118700,1.833840000e-04,152120,4.239980000e-03,3.7230,7.8260000e-01,PC,,,
6615,6422367,1,4.331570,2.039100000e-05,134690,3.115080000e-03,1.7870,2.7760000e-01,AFP,,,
6616,6442060,2,1.377610,1.536300000e-05,132638,4.232920000e-03,4.9040,4.1380000e+00,AFP,,,
6617,6442193,1,496.663000,1.703310000e-02,504528,2.657550000e-02,11.0900,3.5230000e+00,UNK,,,
6618,6442246,1,2.212700,2.429040000e-05,132767,6.070490000e-03,2.9990,3.6980000e-01,AFP,,,
6619,6442340,1,13.137500,3.848830000e-05,143952,2.412290000e-03,4.7370,1.9890000e-01,PC,,,
6620,6451876,2,2.005300,3.563820000e-05,132277,1.293610000e-02,7.3200,2.6560000e-01,UNK,,,
6621,6451936,1,8.005780,8.038130000e-06,138480,7.790320000e-04,3.1440,1.6960000e-01,PC,,,
6622,6451936,2,4.263780,1.046020000e-05,133715,1.643630000e-03,2.3310,1.6940000e-01,PC,,,
6623,6468987,3,2.087200,1.386270000e-05,132685,2.397540000e-03,2.6160,1.0060000e-01,UNK,,,
6624,6468987,4,1.043600,0.000000000e+00,132233,0.000000000e+00,3.5000,0.0000000e+00,UNK,,,
6625,6469599,1,0.946456,1.982700000e-05,131867,5.186810000e-03,2.6250,4.2950000e+00,AFP,,,
6626,6469599,2,0.946567,1.429190000e-05,132293,4.065210000e-03,5.0780,8.4880000e+00,AFP,,,
6627,6119407,2,1.714630,8.376740000e+00,133099,1.859760000e+03,5.6300,3.4720000e+04,AFP,,,
6628,6119788,1,0.558108,1.335220000e-05,131926,3.788430000e-03,1.8710,2.0340000e+00,AFP,,,
6629,6119788,2,0.558137,1.033510000e-05,131621,1.923510000e-03,2.0700,1.5590000e+00,AFP,,,
6630,6122790,1,1.119860,3.347520000e-03,132172,5.595710000e-01,3.2840,4.7890000e+01,AFP,,,
6631,6140581,1,512.326000,1.454160000e-02,154369,1.817030000e-02,11.2000,1.2380000e+00,NTP,,,
6632,6141372,1,0.587090,1.053910000e-05,131639,1.880420000e-03,2.0020,7.7920000e-01,NTP,,,
6633,6141503,1,1.416720,1.489100000e-05,131795,4.259330000e-03,3.7070,8.7640000e-01,AFP,,,
6634,6182849,1,6.399120,0.000000000e+00,134699,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
6635,6182849,2,6.399110,1.351580000e-07,137901,1.759750000e-05,5.0850,1.0420000e-03,AFP,,,
6636,6183128,1,1.126420,7.016670000e-06,131772,1.047590000e-03,1.3330,3.2280000e-01,UNK,,,
6637,6183478,1,0.590280,5.977490000e-06,131803,1.279950000e-03,1.8450,1.6960000e+00,AFP,,,
6638,6205852,1,0.762741,1.176830000e-05,132146,2.209060000e-03,1.2260,1.0700000e-01,AFP,,,
6639,6205852,2,0.762748,9.755490000e-06,131726,3.214130000e-03,2.7460,9.8970000e-01,AFP,,,
6640,6205897,1,4.417690,7.551640000e-06,133963,1.160030000e-03,1.8410,7.7200000e-02,PC,,,
6641,6206125,1,0.859824,5.125020000e-05,132271,1.695750000e-02,3.8030,3.6470000e+01,AFP,,,
6642,6224148,2,0.797022,9.551860000e-06,131597,1.470640000e-03,0.7985,5.0190000e-02,AFP,,,
6643,6224312,1,0.860961,1.043350000e-05,132018,1.758010000e-03,3.1060,1.3840000e+00,AFP,,,
6644,6224312,2,0.860943,9.199810000e-06,131590,2.171760000e-03,3.4210,2.4690000e+00,AFP,,,
6645,6224785,1,0.942243,9.194270000e-06,131536,3.034750000e-03,3.2620,2.2270000e+00,UNK,,,
6646,5865766,1,3.674750,5.576280000e-05,135197,1.010890000e-02,11.6400,5.5460000e+00,AFP,,,
6647,5865766,2,3.674510,4.443630000e-05,134350,9.112890000e-03,7.6730,1.9130000e+00,AFP,,,
6648,5865766,3,7.348970,9.854150000e-05,133314,1.036470000e-02,14.4700,1.8190000e+00,UNK,,,
6649,5881704,1,1.234510,1.977700000e-05,132288,7.677750000e-03,4.3310,7.3420000e+00,UNK,,,
6650,5881813,1,109.647000,7.202450000e-04,190678,5.296240000e-03,6.3000,7.7290000e-01,PC,,,
6651,5881813,2,11.615300,8.899880000e-05,131987,6.042490000e-03,2.2000,2.9760000e-01,PC,,,
6652,5898983,1,40.143100,1.841410000e-04,133768,3.769350000e-03,5.7600,4.2070000e-01,UNK,,,
6653,5899544,1,1.739420,2.689700000e-07,132244,6.828660000e-05,2.2530,7.2930000e-03,AFP,,,
6654,5899544,2,0.869708,3.117760000e-06,132247,7.466720000e-04,1.5560,2.9330000e-02,UNK,,,
6655,5899971,1,0.957337,2.665880000e-05,132285,8.003140000e-03,3.1480,7.4640000e+00,NTP,,,
6656,5949911,2,1.717480,1.675310000e-05,131735,4.628780000e-03,3.5890,8.3790000e-01,UNK,,,
6657,5950759,1,0.511057,4.911720000e-06,131693,1.723510000e-03,2.5210,4.6930000e+00,UNK,,,
6658,5950759,2,0.610680,0.000000000e+00,132109,0.000000000e+00,2.0000,0.0000000e+00,UNK,,,
6659,5951140,1,0.527408,5.423100000e-06,131673,1.012000000e-03,2.2470,1.5190000e+00,UNK,,,
6660,5964483,1,4.386140,7.747880000e-05,133389,1.229790000e-02,7.9920,2.3960000e+00,AFP,,,
6661,5964483,2,4.385340,7.368970000e-05,135760,1.187200000e-02,15.0700,8.9320000e+00,AFP,,,
6662,5965819,1,8.239820,3.773010000e-05,137755,3.628230000e-03,5.6900,3.7820000e-01,PC,,,
6663,5982353,2,19.563100,4.065810000e-05,144845,1.700750000e-03,6.8940,7.4340000e-02,AFP,,,
6664,5982368,1,19.563100,1.656410000e-05,134354,7.395480000e-04,6.6790,3.3880000e-02,AFP,,,
6665,5982378,1,0.585696,1.774630000e-05,131787,2.221570000e-03,1.9350,1.1290000e+00,UNK,,,
6666,5983348,1,25.150800,3.475300000e-06,150346,1.124870000e-04,7.6890,8.4770000e-03,AFP,,,
6667,6021275,3,6.178170,1.332710000e-05,131794,1.593800000e-03,3.2470,5.8330000e-02,PC,,,
6668,6021275,4,110.287000,1.266520000e-03,239216,7.685040000e-03,4.2700,6.2060000e-01,PC,,,
6669,6022419,1,1.468290,1.040220000e-05,131537,1.919420000e-03,1.8340,7.9890000e-02,NTP,,,
6670,6041803,1,2.158500,2.156210000e-05,132388,3.975200000e-03,7.1650,2.9500000e+00,NTP,,,
6671,6042031,1,0.537099,7.464810000e-06,131572,1.163360000e-03,1.1680,1.6530000e-01,AFP,,,
6672,6042116,1,5.407160,5.395400000e-08,136596,7.587600000e-06,5.7350,9.3330000e-02,UNK,,,
6673,6042214,1,27.046200,4.267160000e-05,144910,1.342780000e-03,2.7200,8.4090000e-02,AFP,,,
6674,6060490,1,2.525160,3.148500000e-05,133945,7.220200000e-03,4.3020,1.9930000e+00,UNK,,,
6675,6060580,1,2.313370,7.833900000e-08,133198,1.874350000e-05,2.4130,6.3500000e-01,AFP,,,
6676,6060580,2,2.313360,0.000000000e+00,132042,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
6677,6060845,1,309.179000,1.230840000e-02,136321,1.830580000e-02,16.8300,1.5840000e+00,UNK,,,
6678,6061119,1,27.807600,4.612050000e-06,158906,1.322040000e-04,4.2180,8.5220000e-03,PC,,,
6679,6070312,2,3.978480,1.617290000e-04,135224,3.521890000e-02,7.3930,3.9740000e-01,AFP,,,
6680,6070312,3,3.979190,2.280230000e-04,133700,4.349730000e-02,6.7400,2.3550000e+00,AFP,,,
6681,6070337,1,40.068800,3.510730000e-04,143747,7.911000000e-03,2.1250,7.6760000e-01,PC,,,
6682,6070392,1,1.738340,1.750830000e-05,132873,5.539050000e-03,8.6850,9.9220000e+00,NTP,,,
6683,5706866,2,2.824700,2.461630000e-05,133875,4.146300000e-03,7.3090,1.9380000e+00,UNK,,,
6684,5706866,3,0.660795,0.000000000e+00,131928,0.000000000e+00,2.5000,0.0000000e+00,UNK,,,
6685,5706966,1,12.551100,3.252130000e-05,137263,2.150390000e-03,3.1520,1.2480000e-01,PC,,,
6686,5706966,2,24.088300,1.316300000e-04,134425,4.612470000e-03,3.9680,5.4320000e-01,PC,,,
6687,5725312,2,0.530624,8.997590000e-06,131520,1.377050000e-03,0.8776,7.4710000e-02,AFP,,,
6688,5725312,3,0.530623,1.022930000e-05,131839,1.174400000e-03,0.7711,7.0910000e-02,AFP,,,
6689,5725443,1,1.837660,2.114180000e-05,132660,7.500480000e-03,7.4850,1.2040000e+01,UNK,,,
6690,5725846,1,1.140140,1.032100000e-05,132327,3.766890000e-03,3.6000,1.8830000e+00,UNK,,,
6691,5737166,2,5.428760,7.187240000e-05,134132,1.001310000e-02,15.0900,5.5920000e+00,AFP,,,
6692,5737166,3,5.428620,9.963600000e-05,136837,1.336970000e-02,17.0700,7.5270000e+00,AFP,,,
6693,5737687,1,0.740846,7.644570000e-06,131628,1.493330000e-03,1.1810,2.7660000e-01,AFP,,,
6694,5737687,2,0.740854,7.363620000e-06,131936,1.482710000e-03,1.3080,1.4320000e-01,AFP,,,
6695,5779852,1,252.080000,2.980260000e-04,240234,8.977470000e-04,4.0280,8.2000000e-02,PC,,,
6696,5780269,1,4.396950,2.842910000e-05,134745,4.131840000e-03,8.5490,1.2440000e+00,UNK,,,
6697,5780269,2,659.166000,4.990280000e-03,272524,7.490950000e-03,5.0780,1.3190000e+00,NTP,,,
6698,5780269,3,2.198660,1.369260000e-05,132321,2.955530000e-03,5.9030,1.1500000e+00,UNK,,,
6699,5794570,2,1.116120,2.088720000e-06,131852,3.688110000e-04,1.3440,1.9030000e-02,PC,,,
6700,5794619,1,559.945000,4.952590000e-03,454914,6.384550000e-03,16.5300,9.3320000e-01,NTP,,,
6701,5794722,1,1.653370,3.342880000e-05,132061,1.131520000e-02,6.8750,2.5220000e+01,UNK,,,
6702,5814635,1,3.869640,6.110680000e-06,131624,9.228060000e-04,2.3730,4.4950000e-02,AFP,,,
6703,5814635,2,3.869600,1.440990000e-05,134958,2.122460000e-03,2.1260,6.3170000e-02,AFP,,,
6704,5814635,3,1.289820,1.144310000e-05,132255,2.611620000e-03,2.8550,9.7390000e-01,NTP,,,
6705,5866001,1,1.744590,1.153930000e-05,131691,2.618330000e-03,4.8200,9.7420000e-01,NTP,,,
6706,5866001,2,5.233440,4.264080000e-05,132559,5.513040000e-03,14.6900,2.4930000e+00,NTP,,,
6707,5866001,3,2.615570,2.670850000e-05,131598,5.699250000e-03,8.2510,4.9340000e+00,NTP,,,
6708,5866001,4,1.308380,1.061860000e-05,131628,6.702330000e-03,4.3790,3.2730000e+00,NTP,,,
6709,5882306,1,0.716441,1.817010000e-05,131663,3.666050000e-03,2.4060,1.0910000e+00,UNK,,,
